word,sentiment
porbafingó,-1
porckopás,-1
porlepte,-1
poronty,-1
portyázik,-1
poshad,-1
poshadt,-1
pöcs,-1
pöffeszkedő,-1
pök,-1
pökhendi,-1
pöntyög,-1
pöntyörészik,-1
pörlekedés,-1
pörlekedik,-1
pörsenés,-1
pösze,-1
praktikátlan,-1
primitív,-1
probléma,-1
problémák,-1
problémás,-1
problematikus,-1
problémázik,-1
profán,-1
programhiba,-1
prosti,-1
prostituál,-1
prostituált,-1
provokáció,-1
provokál,-1
provokálás,-1
provokatív,-1
pszichopata,-1
puccs,-1
pufi,-1
pufók,-1
puhány,-1
pumpoló,-1
punnyadt,-1
pupák,-1
pusmog,-1
pusztít,-1
pusztítás,-1
pusztító,-1
pusztul,-1
pusztulás,-1
püföl,-1
rab,-1
rabja,-1
rabló,-1
rabol,-1
rabság,-1
rabszolga,-1
rabszolgák,-1
rabszolgaság,-1
raccsol,-1
radikalizálódás,-1
radioaktív,-1
ráerőltet,-1
ráerőszakol,-1
ráfizetés,-1
ragacsos,-1
ragadós,-1
rágalmakkal,-1
rágalmaz,-1
rágalmazás,-1
rágalmaznak,-1
rágalmazó,-1
rágalom,-1
ragályos,-1
ragya,-1
ragyás,-1
rajtaveszt,-1
rakoncátlan,-1
rákos,-1
rálőcsöl,-1
ramazuri,-1
ramazúri,-1
rámenős,-1
ránc,-1
ráncok,-1
ráncos,-1
randa,-1
randalíroz,-1
randalírozás,-1
rápirít,-1
raplis,-1
rapszodikus,-1
ráragad,-1
ráripakodik,-1
rásóz,-1
rászabadít,-1
rászed,-1
rászedés,-1
rászívalkodik,-1
rászól,-1
rászoruló,-1
rasszista,-1
rasszisták,-1
rasszizmus,-1
rátarti,-1
rátelepszik,-1
ráterhel,-1
rátukmál,-1
ráuszít,-1
ravaszul,-1
ráver,-1
rázós,-1
reakciós,-1
recesszió,-1
recessziós,-1
redundancia,-1
redundáns,-1
redvás,-1
regresszió,-1
rejszol,-1
rejteget,-1
rejtőző,-1
reklamáció,-1
reklamál,-1
rém,-1
rémálom,-1
remeg,-1
remegő,-1
reménytelen,-1
reménytelenség,-1
reménytelenül,-1
reményvesztett,-1
reményvesztettség,-1
rémes,-1
rémiszt,-1
rémisztő,-1
rémít,-1
rémítő,-1
rémkép,-1
rémséges,-1
rémtett,-1
rémület,-1
rémült,-1
rendbontó,-1
rendellenes,-1
rendellenesség,-1
rendetlen,-1
rendetlenség,-1
rendezetlen,-1
rendezetlenség,-1
rendszertelen,-1
renegát,-1
renitens,-1
renyhe,-1
repedtsarkú,-1
rest,-1
restancia,-1
részeg,-1
részeges,-1
reszket,-1
reszketés,-1
reszkető,-1
reszkíroz,-1
részrehajlás,-1
részrehajló,-1
részvétlen,-1
retardált,-1
retardálttal,-1
retkes,-1
retorzió,-1
retteg,-1
rettegés,-1
rettegő,-1
rettenet,-1
rettenetes,-1
rettentéssel,-1
rettentő,-1
revans,-1
rezignált,-1
riadalom,-1
riadó,-1
riadtság,-1
riasztó,-1
riasztóan,-1
ribanc,-1
ribanckodik,-1
ribancos,-1
ricsaj,-1
rideg,-1
rigolya,-1
rigolyás,-1
rikácsol,-1
rimánkodik,-1
ringyó,-1
rinyál,-1
ripacsos,-1
rivalizál,-1
rizikó,-1
rizikós,-1
rizikóz,-1
rizsál,-1
rizsázás,-1
robaj,-1
robbanás,-1
robbanásveszély,-1
robbanásveszélyes,-1
robbanékony,-1
robbanó,-1
robosztus,-1
rohadék,-1
rohadt,-1
roham,-1
rókalelkű,-1
rókázás,-1
rókázik,-1
rokkant,-1
rombol,-1
romboló,-1
romhalmaz,-1
romlás,-1
romlást,-1
romlik,-1
romló,-1
romlott,-1
romlottság,-1
romok,-1
romos,-1
roncs,-1
roncsol,-1
roncsoló,-1
ronda,-1
rongál,-1
rongálás,-1
rongáló,-1
rongyos,-1
rongyosodik,-1
ront,-1
rontás,-1
roskad,-1
roskatag,-1
rostokol,-1
rossz,-1
rosszabbodik,-1
rosszakarat,-1
rosszakaratú,-1
rosszakaró,-1
rosszall,-1
rosszalló,-1
rosszallóan,-1
rosszfiú,-1
rosszhírű,-1
rosszindulat,-1
rosszindulatú,-1
rosszindulatúan,-1
rosszkedv,-1
rosszkedvű,-1
rosszkedvűen,-1
rosszmájú,-1
rosszul,-1
rothad,-1
rothadás,-1
rothadt,-1
rozoga,-1
rozzant,-1
rozsdás,-1
rozsdásodik,-1
rögeszme,-1
rögös,-1
röhej,-1
röhejes,-1
rövidlátás,-1
rövidlátó,-1
rövidzárlat,-1
rugalmatlan,-1
rumli,-1
rusnya,-1
rút,-1
rutintalan,-1
rüfke,-1
rühell,-1
rühes,-1
sablonos,-1
sajgó,-1
sajnál,-1
sajnálatos,-1
sajnálkozik,-1
sajnálkozó,-1
sajnálkozva,-1
sajnos,-1
sajog,-1
sandít,-1
sánta,-1
sántikál,-1
sanyargat,-1
sanyarú,-1
sápadt,-1
sápítozik,-1
sarkonálló,-1
sarlatán,-1
sáros,-1
sátán,-1
sátáni,-1
satnya,-1
satnyul,-1
satrafa,-1
savanyúan,-1
seb,-1
sebek,-1
sebesült,-1
sebezhető,-1
sebhely,-1
segg,-1
seggarcú,-1
segges,-1
seggfej,-1
segghülye,-1
seggnyaló,-1
sehonnai,-1
sejpít,-1
sekélyes,-1
selejt,-1
selejtes,-1
semmirekellő,-1
semmis,-1
semmitmondó,-1
semmittevő,-1
senkiházi,-1
senyved,-1
sérelem,-1
sérelmek,-1
sérelmez,-1
sért,-1
sértegető,-1
sértés,-1
sértett,-1
sérti,-1
sértő,-1
sértődékeny,-1
sértődött,-1
sértően,-1
sérül,-1
sérülékeny,-1
sérülés,-1
sérült,-1
seszínű,-1
settenkedik,-1
síkagyú,-1
sikamlós,-1
sikertelen,-1
sikertelenség,-1
sikertelenül,-1
sikít,-1
sikkaszt,-1
sikoltás,-1
sikoly,-1
silány,-1
sínylődik,-1
sír,-1
siralmas,-1
siralmasan,-1
siralomház,-1
siránkozik,-1
síránkozik,-1
siránkozó,-1
siserehad,-1
sivár,-1
sivárság,-1
sivító,-1
skandallum,-1
skrupulus,-1
slamasztika,-1
slampos,-1
slattyog,-1
smucig,-1
sóderol,-1
sóher,-1
sokadrangú,-1
sokk,-1
somfordál,-1
sompolyog,-1
sopánkodik,-1
sorscsapás,-1
sorvad,-1
sorvadás,-1
sótlan,-1
sóvárog,-1
sötétlelkű,-1
spicces,-1
spicli,-1
spion,-1
sportszerűtlen,-1
spúlos,-1
stigma,-1
stigmatizál,-1
stíröl,-1
strapás,-1
stréber,-1
stresszes,-1
strici,-1
stupid,-1
stupidagyú,-1
suck,-1
sugárzásveszély,-1
sugdolózik,-1
súlyosan,-1
súlyosbít,-1
súlyosbító,-1
súlyosbodás,-1
súlyosbodik,-1
súlyossága,-1
súlytöbblet,-1
sumák,-1
sunyi,-1
sunnyog,-1
surran,-1
susmorog,-1
suta,-1
sutyorog,-1
suttyó,-1
sükebóka,-1
süket,-1
süketel,-1
süketelés,-1
sületlen,-1
süllyed,-1
süllyedő,-1
süsü,-1
svindler,-1
szabados,-1
szabadszájú,-1
szabályellenes,-1
szabálysértés,-1
szabálysértő,-1
szabálysértőket,-1
szabálytalan,-1
szabálytalankodik,-1
szabálytalanság,-1
szabotál,-1
szabotázs,-1
szaglik,-1
szagló,-1
szagos,-1
szagzik,-1
szagzó,-1
szajha,-1
szajhálkodik,-1
szájtáti,-1
szakadár,-1
szakadt,-1
szakképzetlen,-1
szakszerűtlen,-1
szalajt,-1
szalaszt,-1
szamárság,-1
számító,-1
számkivetés,-1
számkivetett,-1
száműz,-1
száműzés,-1
száműzetés,-1
száműzött,-1
szán-bán,-1
szánakozik,-1
szánalmas,-1
szánalmasan,-1
szapul,-1
szapuló,-1
szar,-1
szarházi,-1
szarkasztikus,-1
szárnyaszegett,-1
szaros,-1
szarrágó,-1
szatír,-1
szatirikus,-1
századrangú,-1
szédeleg,-1
szedett-vedett,-1
szédít,-1
szédül,-1
szédülő,-1
szegény,-1
szegényes,-1
szegénynegyed,-1
szegénység,-1
szégyell,-1
szégyellnivaló,-1
szégyen,-1
szégyenfa,-1
szégyenfolt,-1
szégyenletes,-1
szégyenletesen,-1
szégyenoszlop,-1
szégyentelen,-1
szégyentelenül,-1
szégyenteljes,-1
széjjelmállik,-1
széjjelzilál,-1
szekál,-1
szekíroz,-1
szekta,-1
szeleburdi,-1
szélhámos,-1
szélhámosság,-1
szellemkép,-1
szélsőséges,-1
szélsőségesen,-1
szélsőségesség,-1
széltoló,-1
szembenállás,-1
szembeszáll,-1
személyiségzavar,-1
személytelen,-1
szemérmetlen,-1
szemérmetlenség,-1
szemétláda,-1
szeméttelep,-1
szemfényvesztés,-1
szemfényvesztő,-1
szemrehányás,-1
szemrehányó,-1
szemtelen,-1
szemtelenség,-1
szemtelenül,-1
szenilis,-1
szentségel,-1
szenved,-1
szenvedélybeteg,-1
szenvedés,-1
szenvedett,-1
szenvedő,-1
szenvedők,-1
szenvtelen,-1
szenzációhajhász,-1
szenny,-1
szennyes,-1
szennyez,-1
szennyezés,-1
szennyezett,-1
szennyezik,-1
szennyező,-1
szennyeződés,-1
szennyezők,-1
szennyfolt,-1
szeparáció,-1
szépséghiba,-1
szerencsétlen,-1
szerencsétlenség,-1
szerencsétlenül,-1
szerénytelen,-1
szeretetlen,-1
szerethetetlen,-1
szervezetlen,-1
szeszély,-1
szeszélyes,-1
szeszélyesen,-1
szeszélyesség,-1
szeszkazán,-1
szétbasz,-1
szétcsap,-1
szétesett,-1
szétesik,-1
szétfagy,-1
széthangzás,-1
széthullik,-1
széthúzás,-1
szétlop,-1
szétmállik,-1
szétomlik,-1
szétoszlik,-1
szétporlad,-1
szétporlik,-1
szétreped,-1
szétrombol,-1
szétroncsol,-1
szétszabdal,-1
szétszaggat,-1
szétszakadás,-1
szétszórt,-1
széttörik,-1
szétver,-1
szétzilál,-1
szétzúz,-1
szétzúzott,-1
szétzülleszt,-1
szid,-1
szidalmaz,-1
szidalmazták,-1
szidás,-1
szidó,-1
szidta,-1
szigor,-1
szigorú,-1
szigorúan,-1
szigorúság,-1
szilánkos,-1
szimulál,-1
színehagyott,-1
színlel,-1
színlelés,-1
színlelő,-1
színlelt,-1
színvonaltalan,-1
szipirtyó,-1
szít,-1
szitkozódik,-1
szitkozódó,-1
szitok,-1
szivárgásveszély,-1
szívás,-1
szívat,-1
szívfájdító,-1
szívinfarktus,-1
szívózik,-1
szívszaggató,-1
szívszorító,-1
szívszorítóan,-1
szívtelen,-1
szkepticizmus,-1
szkeptikus,-1
szkeptikusan,-1
sznob,-1
sznobizmus,-1
sznobok,-1
szóáradat,-1
szóbeszéd,-1
szobroz,-1
szociofób,-1
szociopata,-1
szócséplő,-1
szófogadatlan,-1
szófosás,-1
szófosó,-1
szoknyabolond,-1
szoknyapecér,-1
szoknyavadász,-1
szolgai,-1
szolgalelkű,-1
szolgaság,-1
szómenés,-1
szomjúság,-1
szomorít,-1
szomorkás,-1
szomorkodik,-1
szomorkodó,-1
szomorú,-1
szomorúan,-1
szomorúság,-1
szontyolodott,-1
szopat,-1
szopi,-1
szopika,-1
szórakozott,-1
szorong,-1
szorongás,-1
szorongat,-1
szószátyár,-1
szószegő,-1
szóváltás,-1
szökevény,-1
szörny,-1
szörnyeteg,-1
szörnyszülött,-1
szörnyű,-1
szörnyűség,-1
szőröz,-1
szőrszálhasogató,-1
szöszmötöl,-1
szövegelés,-1
szövevényes,-1
sztahanovista,-1
sztálinista,-1
sztereotipikus,-1
sztornóz,-1
sztrájk,-1
sztupid,-1
sztupidagyú,-1
szúr,-1
szurkál,-1
szúró,-1
szúrós,-1
szutykos,-1
szuvasodás,-1
szűklátókörű,-1
szűkmarkú,-1
szűköl,-1
szűkölködés,-1
szűkölködő,-1
szűkös,-1
szükségtelen,-1
taccsolás,-1
tagad,-1
tagadás,-1
tagbaszakadt,-1
tahó,-1
tájékozatlan,-1
taknyos,-1
tákolmány,-1
takony,-1
talpnyaló,-1
tályog,-1
támad,-1
támadás,-1
támadó,-1
tamáskodik,-1
tamáskodó,-1
támolyog,-1
tanácstalan,-1
tank,-1
tántorog,-1
tanulatlan,-1
tanyál,-1
tapintatlan,-1
tapintatlanság,-1
tapló,-1
tapos,-1
taráta,-1
tárgytalan,-1
társtalan,-1
tarthatatlan,-1
tartozás,-1
tartózkodó,-1
tartozó,-1
taszajt,-1
taszigál,-1
taszít,-1
taszítják,-1
taszító,-1
tátong,-1
távolságtartó,-1
távozik,-1
tbc,-1
téblábol,-1
téboly,-1
tébolyda,-1
tébolyodott,-1
tébolyog,-1
tébolyult,-1
teher,-1
tehetetlen,-1
tehetetlenség,-1
tehetetlenül,-1
tehetségtelen,-1
téjákozatlan,-1
tejfelesszájú,-1
teketóriázik,-1
tekintélyelvű,-1
tékozló,-1
telhetetlen,-1
teljesíthetetlen,-1
teljhatalom,-1
telt,-1
teltkarcsú,-1
temetés,-1
témfereg,-1
ténfereg,-1
tengődik,-1
tenyérbemászó,-1
tepedt,-1
terhel,-1
terhelő,-1
terjengős,-1
terméketlen,-1
természetellenes,-1
természetellenesen,-1
termetes,-1
terror,-1
terrorcselekmény,-1
terrorista,-1
terrorizál,-1
terrorizmus,-1
tervszerűtlen,-1
tespedt,-1
testes,-1
teszetosza,-1
teszteletlen,-1
tetem,-1
tétlen,-1
tétlenkedik,-1
tétlenkedő,-1
tétlenség,-1
tétova,-1
tétovázik,-1
tettes,-1
tettestárs,-1
tettet,-1
tettetés,-1
tettetett,-1
tettető,-1
tetű,-1
tetves,-1
téved,-1
tévedés,-1
tévelyeg,-1
tévelygő,-1
téves,-1
tévesen,-1
téveszme,-1
téveszmés,-1
téveszt,-1
tévesztés,-1
tévhit,-1
tévképzet,-1
tévút,-1
tikkad,-1
tikkadt,-1
tilalom,-1
tilos,-1
tilt,-1
tiltakozás,-1
tiltakozások,-1
tiltakozik,-1
tiltakozó,-1
tiltakozott,-1
tiltás,-1
tiltó,-1
tiltott,-1
tipródik,-1
tisztátalan,-1
tisztátlan,-1
tisztázatlan,-1
tiszteletlen,-1
tiszteletlenség,-1
tiszteletlenül,-1
tisztességtelen,-1
tisztességtelenség,-1
tisztességtelenül,-1
titkol,-1
tivornya,-1
tohonya,-1
tolakodik,-1
tolakodó,-1
tolakszik,-1
tolódik,-1
tolókocsis,-1
tolong,-1
tolongás,-1
tolvaj,-1
tombolás,-1
tomboló,-1
tompa,-1
tompaagyú,-1
toprongyos,-1
torkos,-1
torlódás,-1
torokszorító,-1
torz,-1
torzít,-1
torzítás,-1
torzulás,-1
torzsalkodik,-1
torzszülött,-1
toszifoszi,-1
totalitarista,-1
totalitárius,-1
totojázik,-1
totyakos,-1
többletsúly,-1
tökéletlen,-1
tökéletlenség,-1
tökéletlenül,-1
töketlen,-1
tökfej,-1
tökfejű,-1
tökfilkó,-1
tökkelütött,-1
tököl,-1
tökrészeg,-1
tömlöc,-1
tömzsi,-1
tönkreázik,-1
tönkreázott,-1
tönkreáztatott,-1
tönkrebasz,-1
tönkrebaszik,-1
tönkrebaszott,-1
tönkrebaszva,-1
tönkrecsap,-1
tönkrecseszett,-1
tönkrecseszik,-1
tönkredúlt,-1
tönkregázolt,-1
tönkregyaláz,-1
tönkregyalázás,-1
tönkregyötör,-1
tönkregyötört,-1
tönkregyűrt,-1
tönkrehajszolva,-1
tönkrehajtott,-1
tönkrehasznált,-1
tönkrejut,-1
tönkrejutás,-1
tönkrejutott,-1
tönkrejuttat,-1
tönkrejuttatás,-1
tönkrejuttató,-1
tönkrekúr,-1
tönkrekúrt,-1
tönkrelő,-1
tönkrelőtt,-1
tönkrelőve,-1
tönkrelövöldözött,-1
tönkrelyuggat,-1
tönkrelyukaszt,-1
tönkremaszatol,-1
tönkremegy,-1
tönkremegyen,-1
tönkremenés,-1
tönkremenésektôl,-1
tönkremenési,-1
tönkremenetel,-1
tönkremeneteli,-1
tönkremenetelt,-1
tönkremenne,-1
tönkremenni,-1
tönkremenő,-1
tönkremenőfélben,-1
tönkrement,-1
tönkrementél,-1
tönkrementele,-1
tönkrementeli,-1
tönkremenve,-1
tönkremenvén,-1
tönkrerág,-1
tönkrerágva,-1
tönkreráz,-1
tönkrerozsdásodott,-1
tönkrerugdos,-1
tönkrerugdosás,-1
tönkresoványítva,-1
tönkresújt,-1
tönkresújtva,-1
tönkreszakad,-1
tönkretaposott,-1
tönkretedd,-1
tönkreteendő,-1
tönkreteeszik,-1
tönkretehet,-1
tönkretehetett,-1
tönkretesz,-1
tönkreteszel,-1
tönkreteszi,-1
tönkretétel,-1
tönkretételi,-1
tönkretetet,-1
tönkretétetik,-1
tönkretett,-1
tönkretettség,-1
tönkretevé,-1
tönkretéve,-1
tönkretevés,-1
tönkretevő,-1
tönkretévő,-1
tönkretevődik,-1
tönkretevői,-1
tönkretevőssel,-1
tönkretömörítget,-1
tönkrevág,-1
tönkrevágás,-1
tönkrevágó,-1
tönkrevágódik,-1
tönkrevágódott,-1
tönkrevágott,-1
tönkrevágva,-1
tönkrever,-1
tönkreverés,-1
tönkreveret,-1
tönkreveretett,-1
tönkrevert,-1
tönkreverve,-1
tönkrezúz,-1
tönkrezúzás,-1
tönkrezúzódik,-1
tönkrezúzódott,-1
tönkrezúzva,-1
tönkrezsúfolt,-1
tör-zúz,-1
törés,-1
törlés,-1
töröl,-1
törött,-1
tört,-1
törtet,-1
törtető,-1
törvényellenes,-1
törvényellenesség,-1
törvénysértő,-1
törvényszegő,-1
törvénytelen,-1
tőzsdekrakk,-1
tragacs,-1
trágár,-1
tragédia,-1
tragikus,-1
tragikusan,-1
trágya,-1
traktál,-1
trampli,-1
trauma,-1
traumás,-1
traumatikus,-1
traumatizált,-1
tré,-1
trehány,-1
triviális,-1
tróger,-1
trombózis,-1
trónfosztás,-1
trónfosztó,-1
tropa,-1
trutyi,-1
trutymó,-1
tuberkolózis,-1
tudálékos,-1
tudatlan,-1
tudatlanság,-1
tudatmódosító,-1
tukmál,-1
tukmálás,-1
túlárazott,-1
túlbecsült,-1
túlbuzgó,-1
túldíszített,-1
túldramatizál,-1
túldrámáz,-1
túlértékelt,-1
túlérzékeny,-1
túlgondol,-1
túlhajszolt,-1
túlhangsúlyozott,-1
túlkapás,-1
túlmagyaráz,-1
túlméretez,-1
túlmisztifikál,-1
túlnépesedés,-1
túloz,-1
túlreagál,-1
túlsúly,-1
túlsúlyos,-1
túlterhel,-1
túlterhelt,-1
túlzás,-1
túlzó,-1
túlzott,-1
tunya,-1
turkál,-1
tusakodás,-1
tusakodik,-1
tuskó,-1
tuskók,-1
túsz,-1
túszejtés,-1
túsztámadás,-1
tüdőrák,-1
tülekedés,-1
tülekedik,-1
tülekszik,-1
tünet,-1
tünetek,-1
türelmetlen,-1
türelmetlenség,-1
türelmetlenül,-1
tűrhetetlen,-1
tűzveszélyes,-1
tyúkeszű,-1
udvariatlan,-1
udvariatlanság,-1
udvariatlanul,-1
ugráltat,-1
ugrat,-1
ugratás,-1
úgy-ahogy,-1
ukáz,-1
ultimátum,-1
ultimátumot,-1
ultra-keményvonalas,-1
unalmas,-1
unalmasan,-1
unalom,-1
unatkozás,-1
unatkozik,-1
uncsi,-1
undok,-1
undor,-1
undorító,-1
undorítóan,-1
undorodik,-1
undorodva,-1
unfer,-1
unott,-1
úrhatnám,-1
uszít,-1
utál,-1
utálat,-1
utálatos,-1
utálkozva,-1
utánoz,-1
utánzat,-1
utasítgat,-1
utcalakó,-1
utcalány,-1
útlezárások,-1
útonálló,-1
ügyefogyott,-1
ügyetlen,-1
ügyetlenkedik,-1
ügyetlenség,-1
ügyetlenül,-1
ügyifogyi,-1
üldöz,-1
üldözés,-1
üldözött,-1
ünneprontó,-1
üregedés,-1
üresfejű,-1
üresség,-1
ürügy,-1
ürülék,-1
ütés,-1
ütközés,-1
ütközet,-1
ütközött,-1
ütlegel,-1
ütődés,-1
ütődött,-1
ütött,-1
ütött-kopott,-1
ütöttkopott,-1
üvölt,-1
üvöltözik,-1
űz,-1
üzemzavar,-1
vacak,-1
vacakol,-1
vacilál,-1
vacillál,-1
vád,-1
vádaskodik,-1
vadbarom,-1
vademberek,-1
vádemelés,-1
vádló,-1
vádlón,-1
vádol,-1
vadorzó,-1
vagdalkozás,-1
vagyonbukott,-1
vagyontalan,-1
vak,-1
vakaródzik,-1
vakarózik,-1
vakbuzgó,-1
vakbuzgóság,-1
vakerál,-1
vakít,-1
vakmerő,-1
vakmerően,-1
vakmerőség,-1
vaksi,-1
valamennyire,-1
válás,-1
vallat,-1
válófél,-1
válogatós,-1
válóper,-1
valószínűtlen,-1
valószínűtlenség,-1
valószínűtlenül,-1
valótlan,-1
válság,-1
változékony,-1
vámpír,-1
vamzer,-1
vandál,-1
vandálkodik,-1
ványadt,-1
váraláfutás,-1
vaskalapos,-1
vaskos,-1
vasmarkú,-1
vásott,-1
védhetetlen,-1
védtelen,-1
vég,-1
vegetál,-1
véghezvihetetlen,-1
végítélet,-1
vegzál,-1
végzet,-1
végzete,-1
végzetes,-1
végzetesen,-1
vehemens,-1
vekeng,-1
vékony,-1
vén,-1
vénasszony,-1
vérbosszú,-1
verdes,-1
verdeső,-1
verekedés,-1
verekedik,-1
verekedő,-1
verekszik,-1
véres,-1
vereség,-1
vérfagyasztó,-1
vérfertőzés,-1
vergődik,-1
vergődő,-1
vérhólyag,-1
vérlázító,-1
vérmérgezés,-1
vérmes,-1
vérnyákol,-1
vérontás,-1
vérrel-verítékkel,-1
verseng,-1
versenyképtelen,-1
versenymániás,-1
vérszegény,-1
vérszívó,-1
vérszomjas,-1
vértanúság,-1
vérzékeny,-1
vérzik,-1
vész,-1
veszedelem,-1
veszedelmes,-1
veszekedés,-1
veszekedések,-1
veszekedik,-1
veszekedős,-1
veszekszik,-1
veszély,-1
veszélyes,-1
veszélyesen,-1
veszélyesség,-1
veszélyeztet,-1
vészes,-1
vészhelyzet,-1
vészjel,-1
vészjós,-1
vészjósló,-1
vészjóslóan,-1
veszkődik,-1
vesződik,-1
vesződség,-1
vesztegel,-1
veszteget,-1
vesztegetés,-1
vesztegető,-1
vészterhes,-1
vesztes,-1
veszteség,-1
vét,-1
vetélytárs,-1
vetemedés,-1
vetemedik,-1
vétkes,-1
vétkesen,-1
vétkező,-1
vétség,-1
vézna,-1
viadal,-1
viaskodik,-1
vicsorít,-1
vicsorog,-1
vigasztalan,-1
vigasztalanul,-1
vigasztalhatatlan,-1
vigasztalhatatlanul,-1
vigyázatlan,-1
vihar,-1
viharos,-1
viharvert,-1
vihog,-1
világtalan,-1
világválság,-1
vinnyog,-1
vinnyogó,-1
violál,-1
violencia,-1
vircsaft,-1
vírus,-1
viselkedészavar,-1
viseltes,-1
visít,-1
visítás,-1
visítozik,-1
viszály,-1
viszket,-1
viszketés,-1
viszkető,-1
viszolyog,-1
viszontagság,-1
visszaél,-1
visszaélés,-1
visszaesés,-1
visszaesik,-1
visszafejlődés,-1
visszafordíthatatlan,-1
visszahőköl,-1
visszahúzódik,-1
visszahúzódó,-1
visszakozik,-1
visszalép,-1
visszamaradott,-1
visszamaradottság,-1
visszamaradt,-1
visszaminősít,-1
visszaminősítés,-1
visszanyom,-1
visszariad,-1
visszás,-1
visszataszító,-1
visszataszítóan,-1
visszatetszés,-1
visszautasít,-1
visszautasítás,-1
visszautasította,-1
visszaver,-1
visszavet,-1
visszavető,-1
visszavonul,-1
vitás,-1
vitatható,-1
vitatkozik,-1
vitatkozós,-1
vitatott,-1
vívódás,-1
vívódik,-1
vízagyú,-1
vizenyős,-1
vizezett,-1
vízfejű,-1
vízhiány,-1
vízhiányos,-1
vizslat,-1
vonaglik,-1
vonakodás,-1
vonakodó,-1
vonakodva,-1
vonszalék,-1
vonszol,-1
vonszolás,-1
vontatott,-1
vulgáris,-1
zabagép,-1
zabál,-1
zagyva,-1
zagyvál,-1
zagyvarék,-1
zagyvarékas,-1
zagyvarékos,-1
zaj,-1
zajongás,-1
zajongó,-1
zajos,-1
zakkant,-1
zaklat,-1
zaklatás,-1
zaklatják,-1
zaklató,-1
zaklatott,-1
zaklatottság,-1
zakózik,-1
zálogosít,-1
zargat,-1
zárkózott,-1
zárlatos,-1
zártosztály,-1
zavar,-1
zavarás,-1
zavarász,-1
zavarba,-1
zavarbaejtő,-1
zavargás,-1
zavargat,-1
zavargató,-1
zavaró,-1
zavaróan,-1
zavarodott,-1
zavarodottság,-1
zavarok,-1
zavaros,-1
zavart,-1
zendülés,-1
zihál,-1
zilált,-1
zimankós,-1
zivataros,-1
zizi,-1
zizzent,-1
zokogás,-1
zokszó,-1
zord,-1
zordan,-1
zökkenő,-1
zöldfülű,-1
zömök,-1
zörej,-1
zötyögős,-1
zúgolódik,-1
zúgolódó,-1
zugügyvéd,-1
zugügyvédkedik,-1
zúzó,-1
zúzódás,-1
züllés,-1
zülleszt,-1
züllesztő,-1
züllik,-1
züllött,-1
zűrzavar,-1
zűrzavaros,-1
zsákmány,-1
zsarnok,-1
zsarnoki,-1
zsarnokiság,-1
zsarnokoskodik,-1
zsarnokság,-1
zsarolás,-1
zsebtolvaj,-1
zsémbes,-1
zsibbad,-1
zsibbadt,-1
zsibbaszt,-1
zsidóirtás,-1
zsidótörvény,-1
zsidóüldözés,-1
zsidóz,-1
zsidózik,-1
zsírbörtön,-1
zsivajgó,-1
zsivány,-1
zsizsikes,-1
zsörtölődő,-1
zsúfolt,-1
zsúfoltság,-1
zsugori,-1
